"zone","state","lga","sector","ea","hhid","indiv","s4bq1","s4bq8","s4bq9","s4bq9_os","s4bq14","s4bq15__1","s4bq15__2","s4bq15__3","s4bq15__4","s4bq15__5","s4bq15__6","s4bq15__n96","s4bq15_os"
3,18,1807,2,1754,189072,3,2,,,,,,,,,,,,
3,18,1807,2,1754,189072,4,2,,,,,,,,,,,,
3,18,1807,2,1754,189072,5,2,,,,,,,,,,,,
3,18,1807,2,1754,189072,6,1,2,,,2,,,,,,,,
3,18,1807,2,1754,189072,7,2,,,,,,,,,,,,
3,18,1807,2,1754,189072,8,2,,,,,,,,,,,,
3,18,1807,2,1754,189072,9,2,,,,,,,,,,,,
3,18,1809,1,1098,189073,1,1,1,1,,1,0,1,0,0,1,0,0,
3,18,1809,1,1098,189073,2,1,1,1,,1,0,1,1,0,1,0,0,
3,18,1809,1,1098,189073,3,1,1,2,,1,0,0,1,0,1,0,0,
3,18,1809,1,1098,189074,1,1,1,1,,2,,,,,,,,
3,18,1809,1,1098,189074,2,1,1,1,,2,,,,,,,,
3,18,1809,1,1098,189074,3,2,,,,,,,,,,,,
3,18,1809,1,1098,189075,1,1,2,,,2,,,,,,,,
3,18,1809,1,1098,189075,2,1,2,,,2,,,,,,,,
3,18,1809,1,1098,189075,3,1,2,,,2,,,,,,,,
3,18,1809,1,1098,189075,4,2,,,,,,,,,,,,
3,18,1809,1,1098,189075,5,2,,,,,,,,,,,,
3,18,1809,1,1098,189076,1,1,1,1,,1,1,0,0,1,1,0,0,
3,18,1809,1,1098,189077,1,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1098,189077,2,1,1,1,,2,,,,,,,,
3,18,1809,1,1098,189077,3,1,2,,,2,,,,,,,,
3,18,1809,1,1098,189077,4,1,2,,,2,,,,,,,,
3,18,1809,1,1098,189077,5,2,,,,,,,,,,,,
3,18,1809,1,1098,189077,6,2,,,,,,,,,,,,
3,18,1809,1,1098,189078,1,1,1,1,,2,,,,,,,,
3,18,1809,1,1098,189078,2,1,2,,,2,,,,,,,,
3,18,1809,1,1098,189078,3,1,2,,,2,,,,,,,,
3,18,1809,1,1098,189078,4,1,2,,,2,,,,,,,,
3,18,1809,1,1098,189078,5,2,,,,,,,,,,,,
3,18,1809,1,1098,189079,1,1,1,1,,2,,,,,,,,
3,18,1809,1,1098,189079,2,1,2,,,2,,,,,,,,
3,18,1809,1,1098,189079,3,2,,,,,,,,,,,,
3,18,1809,1,1098,189079,4,2,,,,,,,,,,,,
3,18,1809,1,1098,189080,1,1,1,1,,2,,,,,,,,
3,18,1809,1,1098,189080,2,1,1,1,,2,,,,,,,,
3,18,1809,1,1098,189080,3,1,2,,,2,,,,,,,,
3,18,1809,1,1098,189080,4,1,2,,,2,,,,,,,,
3,18,1809,1,1098,189081,1,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1098,189081,2,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1098,189081,3,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1098,189081,4,2,,,,,,,,,,,,
3,18,1809,1,1098,189081,5,2,,,,,,,,,,,,
3,18,1809,1,1098,189081,6,2,,,,,,,,,,,,
3,18,1809,1,1098,189081,7,1,1,2,,2,,,,,,,,
3,18,1809,1,1098,189081,8,1,1,2,,2,,,,,,,,
3,18,1809,1,1098,189082,1,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1098,189082,2,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1098,189082,3,2,,,,,,,,,,,,
3,18,1809,1,1756,189085,1,1,1,1,,1,1,0,0,1,1,0,0,
3,18,1809,1,1756,189085,2,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1809,1,1756,189085,3,2,,,,,,,,,,,,
3,18,1809,1,1756,189085,4,2,,,,,,,,,,,,
3,18,1809,1,1756,189085,5,2,,,,,,,,,,,,
3,18,1809,1,1756,189085,6,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189086,1,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189086,2,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189086,3,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189086,4,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189087,1,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189087,2,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189087,3,1,1,2,,2,,,,,,,,
3,18,1809,1,1756,189087,4,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189087,5,1,1,2,,2,,,,,,,,
3,18,1809,1,1756,189087,6,1,1,2,,2,,,,,,,,
3,18,1809,1,1756,189087,7,1,1,2,,2,,,,,,,,
3,18,1809,1,1756,189087,8,2,,,,,,,,,,,,
3,18,1809,1,1756,189089,1,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1809,1,1756,189089,2,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189089,3,2,,,,,,,,,,,,
3,18,1809,1,1756,189089,4,2,,,,,,,,,,,,
3,18,1809,1,1756,189090,1,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189090,2,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189090,3,2,,,,,,,,,,,,
3,18,1809,1,1756,189090,4,2,,,,,,,,,,,,
3,18,1809,1,1756,189091,1,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189091,2,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189091,3,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189091,4,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189091,5,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189091,6,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1756,189091,7,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189093,1,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189093,2,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189093,3,1,1,1,,1,0,0,1,0,0,0,0,
3,18,1809,1,1756,189093,4,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1809,1,1756,189093,5,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189093,6,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189093,7,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189093,8,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189093,9,2,,,,,,,,,,,,
3,18,1809,1,1756,189093,10,2,,,,,,,,,,,,
3,18,1809,1,1756,189094,1,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1756,189094,2,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1756,189094,3,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1756,189094,4,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1756,189094,5,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1756,189094,6,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1756,189094,7,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1756,189094,8,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1756,189095,1,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189095,2,1,1,1,,2,,,,,,,,
3,18,1809,1,1756,189095,3,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189095,4,2,,,,,,,,,,,,
3,18,1809,1,1756,189095,5,2,,,,,,,,,,,,
3,18,1809,1,1756,189095,6,2,,,,,,,,,,,,
3,18,1809,1,1756,189096,1,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1809,1,1756,189096,2,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189096,3,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189096,4,1,2,,,2,,,,,,,,
3,18,1809,1,1756,189096,5,2,,,,,,,,,,,,
3,18,1809,1,1756,189096,6,2,,,,,,,,,,,,
3,18,1810,1,540,189097,1,1,1,1,,2,,,,,,,,
3,18,1810,1,540,189097,2,1,1,2,,2,,,,,,,,
3,18,1810,1,540,189097,3,1,2,,,2,,,,,,,,
3,18,1810,1,540,189097,4,1,2,,,2,,,,,,,,
3,18,1810,1,540,189097,5,2,,,,,,,,,,,,
3,18,1810,1,540,189097,6,2,,,,,,,,,,,,
3,18,1810,1,540,189097,7,2,,,,,,,,,,,,
3,18,1810,1,540,189097,8,2,,,,,,,,,,,,
3,18,1810,1,540,189099,1,1,1,1,,1,1,0,0,0,1,0,0,
3,18,1810,1,540,189099,2,1,1,1,,1,1,0,0,0,1,0,0,
3,18,1810,1,540,189099,3,2,,,,,,,,,,,,
3,18,1810,1,540,189100,1,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189100,2,1,1,1,,2,,,,,,,,
3,18,1810,1,540,189100,3,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189100,4,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189100,5,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189100,6,1,2,,,2,,,,,,,,
3,18,1810,1,540,189100,7,1,2,,,2,,,,,,,,
3,18,1810,1,540,189100,8,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189100,9,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189100,10,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189100,11,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189101,1,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189101,2,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189101,3,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189101,4,1,2,,,2,,,,,,,,
3,18,1810,1,540,189101,5,2,,,,,,,,,,,,
3,18,1810,1,540,189101,6,2,,,,,,,,,,,,
3,18,1810,1,540,189101,7,2,,,,,,,,,,,,
3,18,1810,1,540,189102,1,1,1,1,,2,,,,,,,,
3,18,1810,1,540,189102,2,1,2,,,2,,,,,,,,
3,18,1810,1,540,189102,3,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189102,4,1,2,,,2,,,,,,,,
3,18,1810,1,540,189102,5,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189102,6,1,2,,,2,,,,,,,,
3,18,1810,1,540,189102,7,1,2,,,2,,,,,,,,
3,18,1810,1,540,189102,8,1,2,,,2,,,,,,,,
3,18,1810,1,540,189102,9,2,,,,,,,,,,,,
3,18,1810,1,540,189102,10,1,2,,,2,,,,,,,,
3,18,1810,1,540,189103,1,1,1,1,,2,,,,,,,,
3,18,1810,1,540,189103,2,1,2,,,2,,,,,,,,
3,18,1810,1,540,189104,1,1,1,1,,1,0,0,0,1,1,0,0,
3,18,1810,1,540,189104,2,1,1,1,,2,,,,,,,,
3,18,1810,1,540,189104,3,1,2,,,2,,,,,,,,
3,18,1810,1,540,189104,4,2,,,,,,,,,,,,
3,18,1810,1,540,189104,5,2,,,,,,,,,,,,
3,18,1810,1,540,189104,6,1,1,1,,1,1,0,0,0,1,0,0,
3,18,1810,1,540,189104,7,1,1,1,,1,1,0,0,0,1,0,0,
3,18,1810,1,540,189105,1,1,1,1,,2,,,,,,,,
3,18,1810,1,540,189105,2,1,1,1,,2,,,,,,,,
3,18,1810,1,540,189106,1,1,1,2,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189106,2,1,1,2,,2,,,,,,,,
3,18,1810,1,540,189106,3,1,1,2,,2,,,,,,,,
3,18,1810,1,540,189106,4,1,1,2,,2,,,,,,,,
3,18,1810,1,540,189106,5,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1810,1,540,189106,6,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1810,1,540,189106,7,1,2,,,2,,,,,,,,
3,18,1810,1,540,189106,8,1,1,2,,1,1,0,0,0,1,0,0,
3,18,1810,1,540,189108,1,1,1,2,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189108,2,1,1,2,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189108,3,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189108,4,2,,,,,,,,,,,,
3,18,1810,1,540,189108,5,2,,,,,,,,,,,,
3,18,1810,1,540,189108,6,2,,,,,,,,,,,,
3,18,1810,1,540,189108,7,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1810,1,540,189108,8,2,,,,,,,,,,,,
3,18,1810,1,540,189108,9,2,,,,,,,,,,,,
3,18,1812,2,42,189109,1,1,1,1,,2,,,,,,,,
3,18,1812,2,42,189109,2,1,1,1,,2,,,,,,,,
3,18,1812,2,42,189109,3,1,1,1,,2,,,,,,,,
3,18,1812,2,42,189109,4,1,2,,,2,,,,,,,,
3,18,1812,2,42,189109,5,1,2,,,2,,,,,,,,
3,18,1812,2,42,189109,6,1,2,,,2,,,,,,,,
3,18,1812,2,42,189109,7,1,2,,,2,,,,,,,,
3,18,1812,2,42,189109,8,2,,,,,,,,,,,,
3,18,1812,2,42,189110,1,1,1,1,,2,,,,,,,,
3,18,1812,2,42,189110,2,1,1,1,,2,,,,,,,,
3,18,1812,2,42,189110,3,2,,,,,,,,,,,,
3,18,1812,2,42,189110,4,2,,,,,,,,,,,,
3,18,1812,2,42,189110,5,2,,,,,,,,,,,,
3,18,1812,2,42,189110,6,1,1,1,,2,,,,,,,,
3,18,1812,2,42,189112,1,1,2,,,2,,,,,,,,
3,18,1812,2,42,189112,2,1,2,,,2,,,,,,,,
3,18,1812,2,42,189112,3,2,,,,,,,,,,,,
3,18,1812,2,42,189112,4,2,,,,,,,,,,,,
3,18,1812,2,42,189112,5,2,,,,,,,,,,,,
3,18,1812,2,42,189112,6,2,,,,,,,,,,,,
3,18,1812,2,42,189116,1,1,1,1,,2,,,,,,,,
3,18,1812,2,42,189116,2,2,,,,,,,,,,,,
3,18,1812,2,42,189117,1,1,1,1,,2,,,,,,,,
3,18,1812,2,42,189117,2,1,2,,,2,,,,,,,,
3,18,1812,2,42,189117,3,1,2,,,2,,,,,,,,
3,18,1812,2,42,189117,4,2,,,,,,,,,,,,
3,18,1812,2,42,189117,5,2,,,,,,,,,,,,
3,18,1812,2,42,189117,6,2,,,,,,,,,,,,
3,18,1812,2,42,189117,7,2,,,,,,,,,,,,
3,18,1812,2,42,189117,8,1,2,,,2,,,,,,,,
3,18,1812,2,42,189118,1,1,1,1,,2,,,,,,,,
3,18,1812,2,42,189118,2,1,2,,,2,,,,,,,,
3,18,1812,2,42,189118,3,1,2,,,2,,,,,,,,
3,18,1812,2,42,189118,4,1,2,,,2,,,,,,,,
3,18,1812,2,42,189118,5,2,,,,,,,,,,,,
3,18,1812,2,42,189118,6,2,,,,,,,,,,,,
3,18,1812,2,42,189119,1,1,2,,,2,,,,,,,,
3,18,1812,2,42,189119,2,1,2,,,2,,,,,,,,
3,18,1812,2,42,189119,3,1,2,,,2,,,,,,,,
3,18,1812,2,42,189119,4,1,2,,,2,,,,,,,,
3,18,1812,2,42,189120,1,1,1,1,,2,,,,,,,,
3,18,1812,2,42,189120,2,1,2,,,1,0,1,0,0,0,0,0,
3,18,1812,2,42,189120,3,1,2,,,1,0,1,0,0,0,0,0,
3,18,1812,2,42,189120,4,1,2,,,1,0,1,0,0,0,0,0,
3,18,1812,2,42,189120,5,1,2,,,2,,,,,,,,
3,18,1813,2,522,189121,1,1,1,3,,1,0,0,0,0,1,0,0,
3,18,1813,2,522,189121,2,1,1,3,,1,0,0,0,0,1,0,0,
3,18,1813,2,522,189121,3,2,,,,,,,,,,,,
3,18,1813,2,522,189121,4,2,,,,,,,,,,,,
3,18,1813,2,522,189121,5,2,,,,,,,,,,,,
3,18,1813,2,522,189121,6,1,1,3,,1,0,0,0,0,1,0,0,
3,18,1813,2,522,189121,7,2,,,,,,,,,,,,
3,18,1813,2,522,189122,1,1,1,1,,2,,,,,,,,
3,18,1813,2,522,189122,2,1,1,2,,2,,,,,,,,
3,18,1813,2,522,189122,3,2,,,,,,,,,,,,
3,18,1813,2,522,189122,4,2,,,,,,,,,,,,
3,18,1813,2,522,189122,5,2,,,,,,,,,,,,
3,18,1813,2,522,189122,6,2,,,,,,,,,,,,
3,18,1813,2,522,189125,1,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1813,2,522,189125,2,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1813,2,522,189125,3,2,,,,,,,,,,,,
3,18,1813,2,522,189125,4,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1813,2,522,189126,1,1,1,1,,2,,,,,,,,
3,18,1813,2,522,189126,2,1,2,,,2,,,,,,,,
3,18,1813,2,522,189126,3,1,2,,,2,,,,,,,,
3,18,1813,2,522,189126,4,2,,,,,,,,,,,,
3,18,1813,2,522,189126,5,2,,,,,,,,,,,,
3,18,1813,2,522,189126,6,2,,,,,,,,,,,,
3,18,1813,2,522,189126,7,2,,,,,,,,,,,,
3,18,1813,2,522,189126,8,2,,,,,,,,,,,,
3,18,1813,2,522,189126,9,1,2,,,2,,,,,,,,
3,18,1813,2,522,189126,10,2,,,,,,,,,,,,
3,18,1813,2,522,189126,11,2,,,,,,,,,,,,
3,18,1813,2,522,189126,12,2,,,,,,,,,,,,
3,18,1813,2,522,189127,1,1,1,1,,2,,,,,,,,
3,18,1813,2,522,189127,2,1,2,,,2,,,,,,,,
3,18,1813,2,522,189127,3,1,2,,,2,,,,,,,,
3,18,1813,2,522,189127,4,1,2,,,2,,,,,,,,
3,18,1813,2,522,189127,5,2,,,,,,,,,,,,
3,18,1813,2,522,189127,6,1,2,,,2,,,,,,,,
3,18,1813,2,522,189127,7,1,1,1,,2,,,,,,,,
3,18,1813,2,522,189127,8,2,,,,,,,,,,,,
3,18,1813,2,522,189127,9,2,,,,,,,,,,,,
3,18,1813,2,522,189127,10,2,,,,,,,,,,,,
3,18,1813,2,522,189127,11,2,,,,,,,,,,,,
3,18,1813,2,522,189127,12,2,,,,,,,,,,,,
3,18,1813,2,522,189128,1,1,1,1,,2,,,,,,,,
3,18,1813,2,522,189128,2,1,2,,,2,,,,,,,,
3,18,1813,2,522,189128,3,2,,,,,,,,,,,,
3,18,1813,2,522,189128,4,2,,,,,,,,,,,,
3,18,1813,2,522,189129,1,1,1,1,,2,,,,,,,,
3,18,1813,2,522,189129,2,1,2,,,2,,,,,,,,
3,18,1813,2,522,189129,3,1,2,,,2,,,,,,,,
3,18,1813,2,522,189129,4,2,,,,,,,,,,,,
3,18,1813,2,522,189129,5,2,,,,,,,,,,,,
3,18,1813,2,522,189129,6,2,,,,,,,,,,,,
3,18,1813,2,522,189130,1,1,1,1,,2,,,,,,,,
3,18,1813,2,522,189130,2,1,1,2,,2,,,,,,,,
3,18,1813,2,522,189130,3,1,1,2,,2,,,,,,,,
3,18,1813,2,522,189130,4,2,,,,,,,,,,,,
3,18,1813,2,522,189130,5,2,,,,,,,,,,,,
3,18,1813,2,522,189130,6,2,,,,,,,,,,,,
3,18,1813,2,522,189130,7,2,,,,,,,,,,,,
3,18,1813,2,522,189131,1,1,1,1,,2,,,,,,,,
3,18,1813,2,522,189131,2,1,1,1,,2,,,,,,,,
3,18,1813,2,522,189131,3,1,2,,,2,,,,,,,,
3,18,1813,2,522,189131,4,1,2,,,2,,,,,,,,
3,18,1813,2,522,189131,5,1,2,,,2,,,,,,,,
3,18,1813,2,522,189131,6,2,,,,,,,,,,,,
3,18,1813,2,522,189131,7,2,,,,,,,,,,,,
3,18,1813,2,522,189132,1,1,1,1,,2,,,,,,,,
3,18,1813,2,522,189132,2,1,1,1,,2,,,,,,,,
3,18,1813,2,522,189132,3,2,,,,,,,,,,,,
3,18,1813,2,522,189132,4,2,,,,,,,,,,,,
3,18,1813,2,522,189132,5,2,,,,,,,,,,,,
3,18,1813,2,522,189132,6,2,,,,,,,,,,,,
3,18,1817,2,572,189133,1,1,1,1,,2,,,,,,,,
3,18,1817,2,572,189133,2,1,2,,,2,,,,,,,,
3,18,1817,2,572,189133,3,1,1,1,,2,,,,,,,,
3,18,1817,2,572,189133,4,1,2,,,2,,,,,,,,
3,18,1817,2,572,189133,5,2,,,,,,,,,,,,
3,18,1817,2,572,189133,6,2,,,,,,,,,,,,
3,18,1817,2,572,189133,7,2,,,,,,,,,,,,
3,18,1817,2,572,189133,8,2,,,,,,,,,,,,
3,18,1817,2,572,189133,9,2,,,,,,,,,,,,
3,18,1817,2,572,189133,10,2,,,,,,,,,,,,
3,18,1817,2,572,189133,11,2,,,,,,,,,,,,
3,18,1817,2,572,189133,12,1,2,,,2,,,,,,,,
3,18,1817,2,572,189133,13,2,,,,,,,,,,,,
3,18,1817,2,572,189133,14,1,2,,,2,,,,,,,,
3,18,1817,2,572,189133,15,1,2,,,2,,,,,,,,
3,18,1817,2,572,189134,1,1,2,,,2,,,,,,,,
3,18,1817,2,572,189134,2,1,2,,,2,,,,,,,,
3,18,1817,2,572,189134,3,1,2,,,2,,,,,,,,
3,18,1817,2,572,189134,4,1,2,,,2,,,,,,,,
3,18,1817,2,572,189134,5,2,,,,,,,,,,,,
3,18,1817,2,572,189134,6,2,,,,,,,,,,,,
3,18,1817,2,572,189134,7,2,,,,,,,,,,,,
3,18,1817,2,572,189136,1,1,1,1,,2,,,,,,,,
3,18,1817,2,572,189136,2,1,2,,,2,,,,,,,,
3,18,1817,2,572,189136,3,2,,,,,,,,,,,,
3,18,1817,2,572,189137,1,1,1,1,,2,,,,,,,,
3,18,1817,2,572,189137,2,1,2,,,2,,,,,,,,
3,18,1817,2,572,189137,3,1,2,,,2,,,,,,,,
3,18,1817,2,572,189137,4,1,2,,,2,,,,,,,,
3,18,1817,2,572,189137,5,2,,,,,,,,,,,,
3,18,1817,2,572,189137,6,1,2,,,2,,,,,,,,
3,18,1817,2,572,189137,7,1,2,,,2,,,,,,,,
3,18,1817,2,572,189137,8,1,2,,,2,,,,,,,,
3,18,1817,2,572,189139,1,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1817,2,572,189139,2,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1817,2,572,189139,3,2,,,,,,,,,,,,
3,18,1817,2,572,189140,1,1,1,1,,2,,,,,,,,
3,18,1817,2,572,189140,2,1,1,1,,2,,,,,,,,
3,18,1817,2,572,189140,3,2,,,,,,,,,,,,
3,18,1817,2,572,189141,1,1,1,1,,2,,,,,,,,
3,18,1817,2,572,189141,2,1,2,,,2,,,,,,,,
3,18,1817,2,572,189141,3,1,2,,,2,,,,,,,,
3,18,1817,2,572,189141,4,1,2,,,2,,,,,,,,
3,18,1817,2,572,189141,5,2,,,,,,,,,,,,
3,18,1817,2,572,189141,6,1,2,,,2,,,,,,,,
3,18,1817,2,572,189141,7,2,,,,,,,,,,,,
3,18,1817,2,572,189141,8,2,,,,,,,,,,,,
3,18,1817,2,572,189141,9,2,,,,,,,,,,,,
3,18,1817,2,572,189142,1,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,572,189142,2,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,572,189142,3,2,,,,,,,,,,,,
3,18,1817,2,572,189143,1,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,572,189143,2,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,572,189143,3,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,572,189143,4,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,572,189143,5,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,572,189143,6,2,,,,,,,,,,,,
3,18,1817,2,572,189143,7,2,,,,,,,,,,,,
3,18,1817,2,572,189143,8,2,,,,,,,,,,,,
3,18,1817,2,572,189144,1,1,1,1,,2,,,,,,,,
3,18,1817,2,572,189144,2,1,1,2,,2,,,,,,,,
3,18,1817,2,572,189144,3,1,1,2,,2,,,,,,,,
3,18,1817,2,572,189144,4,1,1,2,,2,,,,,,,,
3,18,1817,2,572,189144,5,1,1,1,,2,,,,,,,,
3,18,1817,2,572,189144,6,1,1,2,,2,,,,,,,,
3,18,1817,2,726,189147,1,1,1,1,,2,,,,,,,,
3,18,1817,2,726,189147,2,1,1,2,,2,,,,,,,,
3,18,1817,2,726,189147,3,2,,,,,,,,,,,,
3,18,1817,2,726,189147,4,2,,,,,,,,,,,,
3,18,1817,2,726,189147,5,2,,,,,,,,,,,,
3,18,1817,2,726,189147,6,1,1,1,,2,,,,,,,,
3,18,1817,2,726,189148,1,1,1,1,,1,0,0,1,0,1,0,0,
3,18,1817,2,726,189148,2,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189148,3,1,1,2,,1,0,0,0,0,1,1,0,
3,18,1817,2,726,189148,4,1,1,2,,1,0,0,1,0,1,0,0,
3,18,1817,2,726,189148,5,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189148,6,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189148,7,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189148,8,2,,,,,,,,,,,,
3,18,1817,2,726,189148,9,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189148,10,1,1,2,,1,0,0,0,1,0,0,0,
3,18,1817,2,726,189148,11,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189149,1,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189149,2,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189149,3,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189149,4,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189149,5,2,,,,,,,,,,,,
3,18,1817,2,726,189149,6,2,,,,,,,,,,,,
3,18,1817,2,726,189149,7,2,,,,,,,,,,,,
3,18,1817,2,726,189149,8,2,,,,,,,,,,,,
3,18,1817,2,726,189150,1,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189150,2,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189150,3,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189150,4,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189150,5,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189150,6,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189150,7,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189150,8,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189150,9,1,1,2,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189150,10,2,,,,,,,,,,,,
3,18,1817,2,726,189150,11,2,,,,,,,,,,,,
3,18,1817,2,726,189150,12,2,,,,,,,,,,,,
3,18,1817,2,726,189150,13,1,1,1,,1,0,0,0,0,1,0,0,
3,18,1817,2,726,189150,14,2,,,,,,,,,,,,
3,18,1817,2,726,189151,1,1,1,1,,2,,,,,,,,
3,18,1817,2,726,189151,2,1,1,1,,2,,,,,,,,
3,18,1817,2,726,189151,3,1,2,,,2,,,,,,,,
3,18,1817,2,726,189151,4,1,2,,,2,,,,,,,,
3,18,1817,2,726,189151,5,1,2,,,2,,,,,,,,
3,18,1817,2,726,189151,6,2,,,,,,,,,,,,
3,18,1817,2,726,189151,7,1,2,,,2,,,,,,,,
3,18,1817,2,726,189151,8,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1817,2,726,189151,9,1,1,1,,1,1,0,0,0,0,0,0,
3,18,1817,2,726,189151,10,1,1,1,,2,,,,,,,,
3,18,1817,2,726,189151,11,1,2,,,2,,,,,,,,
3,18,1817,2,726,189151,12,1,2,,,2,,,,,,,,
3,18,1817,2,726,189151,13,1,2,,,2,,,,,,,,
